"행정구역","2025년12월_계_총인구수","2025년12월_계_연령구간인구수","2025년12월_계_0~9세","2025년12월_계_10~19세","2025년12월_계_20~29세","2025년12월_계_30~39세","2025년12월_계_40~49세","2025년12월_계_50~59세","2025년12월_계_60~69세","2025년12월_계_70~79세","2025년12월_계_80~89세","2025년12월_계_90~99세","2025년12월_계_100세 이상","2025년12월_남_총인구수","2025년12월_남_연령구간인구수","2025년12월_남_0~9세","2025년12월_남_10~19세","2025년12월_남_20~29세","2025년12월_남_30~39세","2025년12월_남_40~49세","2025년12월_남_50~59세","2025년12월_남_60~69세","2025년12월_남_70~79세","2025년12월_남_80~89세","2025년12월_남_90~99세","2025년12월_남_100세 이상","2025년12월_여_총인구수","2025년12월_여_연령구간인구수","2025년12월_여_0~9세","2025년12월_여_10~19세","2025년12월_여_20~29세","2025년12월_여_30~39세","2025년12월_여_40~49세","2025년12월_여_50~59세","2025년12월_여_60~69세","2025년12월_여_70~79세","2025년12월_여_80~89세","2025년12월_여_90~99세","2025년12월_여_100세 이상"
"부산광역시 해운대구 우제2동(2635052000)","29,644","29,644","2,208","3,199","2,661","3,301","4,744","5,266","4,416","2,555","1,114","177","3","14,025","14,025","1,128","1,700","1,342","1,528","2,218","2,400","2,072","1,143","449","45","0","15,619","15,619","1,080","1,499","1,319","1,773","2,526","2,866","2,344","1,412","665","132","3"
"부산광역시 해운대구 우제3동(2635052500)","27,947","27,947","2,226","3,351","2,191","2,772","4,858","4,667","4,194","2,500","1,017","163","8","13,184","13,184","1,135","1,698","1,122","1,262","2,214","2,143","1,928","1,181","451","47","3","14,763","14,763","1,091","1,653","1,069","1,510","2,644","2,524","2,266","1,319","566","116","5"
"부산광역시 해운대구 중제1동(2635053000)","27,303","27,303","1,759","2,602","2,860","3,376","4,404","4,954","3,906","2,267","1,047","123","5","13,002","13,002","879","1,340","1,439","1,613","2,068","2,334","1,852","1,016","415","45","1","14,301","14,301","880","1,262","1,421","1,763","2,336","2,620","2,054","1,251","632","78","4"
"부산광역시 해운대구 중제2동(2635054000)","15,177","15,177","969","1,248","1,202","1,863","2,457","2,633","2,682","1,484","553","81","5","7,254","7,254","458","658","633","904","1,224","1,255","1,198","667","234","22","1","7,923","7,923","511","590","569","959","1,233","1,378","1,484","817","319","59","4"
"부산광역시 해운대구 좌제1동(2635055100)","16,903","16,903","800","1,792","2,105","2,070","2,487","3,189","2,346","1,225","763","125","1","7,845","7,845","418","922","1,016","992","1,079","1,489","1,094","530","263","41","1","9,058","9,058","382","870","1,089","1,078","1,408","1,700","1,252","695","500","84","0"
"부산광역시 해운대구 좌제2동(2635055200)","29,941","29,941","1,368","2,481","3,716","4,270","4,211","5,242","4,820","2,401","1,203","225","4","13,786","13,786","684","1,218","1,763","2,150","1,931","2,244","2,237","1,034","454","69","2","16,155","16,155","684","1,263","1,953","2,120","2,280","2,998","2,583","1,367","749","156","2"
"부산광역시 해운대구 좌제3동(2635055300)","14,885","14,885","731","1,451","1,433","1,532","1,940","2,713","2,593","1,497","837","155","3","6,902","6,902","376","767","755","779","874","1,224","1,149","651","286","41","0","7,983","7,983","355","684","678","753","1,066","1,489","1,444","846","551","114","3"
"부산광역시 해운대구 좌제4동(2635055400)","21,628","21,628","1,271","2,579","2,235","2,335","3,235","4,065","3,297","1,623","851","135","2","10,231","10,231","656","1,339","1,191","1,134","1,460","1,831","1,569","715","296","40","0","11,397","11,397","615","1,240","1,044","1,201","1,775","2,234","1,728","908","555","95","2"
"부산광역시 해운대구 송정동(2635056000)","9,010","9,010","259","489","709","996","1,159","1,466","1,945","1,325","563","98","1","4,322","4,322","138","280","407","540","612","689","837","604","195","20","0","4,688","4,688","121","209","302","456","547","777","1,108","721","368","78","1"
"부산광역시 해운대구 반여제1동(2635057000)","35,029","35,029","2,272","3,792","3,530","3,894","5,299","6,536","5,387","3,003","1,127","187","2","17,171","17,171","1,179","1,944","1,914","1,954","2,507","3,129","2,644","1,395","446","58","1","17,858","17,858","1,093","1,848","1,616","1,940","2,792","3,407","2,743","1,608","681","129","1"
"부산광역시 해운대구 반여제2동(2635058000)","10,933","10,933","293","473","816","1,160","1,274","1,934","2,396","1,706","779","100","2","5,319","5,319","149","236","461","665","719","981","1,109","713","269","17","0","5,614","5,614","144","237","355","495","555","953","1,287","993","510","83","2"
"부산광역시 해운대구 반여제3동(2635059000)","7,140","7,140","93","273","572","577","723","1,286","1,737","1,245","561","72","1","3,446","3,446","48","150","296","355","400","666","806","513","199","13","0","3,694","3,694","45","123","276","222","323","620","931","732","362","59","1"
"부산광역시 해운대구 반여제4동(2635059500)","14,265","14,265","747","1,399","1,341","1,538","2,101","2,562","2,637","1,441","436","62","1","6,975","6,975","377","717","746","781","1,070","1,160","1,236","699","176","13","0","7,290","7,290","370","682","595","757","1,031","1,402","1,401","742","260","49","1"
"부산광역시 해운대구 반송제1동(2635061000)","11,452","11,452","163","449","916","839","1,120","2,015","2,581","2,107","1,133","125","4","5,727","5,727","83","220","529","484","686","1,112","1,286","902","399","25","1","5,725","5,725","80","229","387","355","434","903","1,295","1,205","734","100","3"
"부산광역시 해운대구 반송제2동(2635062000)","20,025","20,025","451","1,010","1,417","1,407","2,117","3,384","4,656","3,713","1,645","222","3","9,712","9,712","223","561","789","822","1,187","1,753","2,210","1,580","550","37","0","10,313","10,313","228","449","628","585","930","1,631","2,446","2,133","1,095","185","3"
"부산광역시 해운대구 재송제1동(2635065000)","36,051","36,051","2,725","4,975","3,449","3,859","6,900","5,975","4,377","2,760","917","113","1","17,731","17,731","1,437","2,557","1,815","1,875","3,261","2,997","2,050","1,313","406","19","1","18,320","18,320","1,288","2,418","1,634","1,984","3,639","2,978","2,327","1,447","511","94","0"
"부산광역시 해운대구 재송제2동(2635066000)","21,484","21,484","573","1,560","2,086","2,302","2,886","3,826","4,467","2,759","898","124","3","10,399","10,399","309","797","1,116","1,308","1,460","1,780","2,001","1,293","313","22","0","11,085","11,085","264","763","970","994","1,426","2,046","2,466","1,466","585","102","3"
"부산광역시 사하구 (2638000000)","286,222","286,222","12,415","22,787","29,410","30,405","39,078","49,246","53,774","34,351","12,991","1,720","45","141,867","141,867","6,397","11,705","15,868","16,464","20,295","24,435","25,508","15,813","4,980","396","6","144,355","144,355","6,018","11,082","13,542","13,941","18,783","24,811","28,266","18,538","8,011","1,324","39"
"부산광역시 사하구 괴정제1동(2638051000)","16,328","16,328","515","1,226","1,537","1,439","2,087","2,772","3,161","2,340","1,076","170","5","7,746","7,746","280","645","815","778","1,009","1,294","1,427","1,025","436","37","0","8,582","8,582","235","581","722","661","1,078","1,478","1,734","1,315","640","133","5"
"부산광역시 사하구 괴정제2동(2638052000)","14,414","14,414","680","1,201","1,291","1,489","1,991","2,359","2,537","2,040","734","91","1","6,989","6,989","357","575","684","798","1,013","1,171","1,164","899","310","18","0","7,425","7,425","323","626","607","691","978","1,188","1,373","1,141","424","73","1"
"부산광역시 사하구 괴정제3동(2638053000)","11,180","11,180","277","606","1,074","1,032","1,323","1,862","2,377","1,776","760","89","4","5,317","5,317","144","324","516","601","699","936","1,040","759","279","18","1","5,863","5,863","133","282","558","431","624","926","1,337","1,017","481","71","3"
"부산광역시 사하구 괴정제4동(2638054000)","14,258","14,258","996","1,373","1,190","1,600","2,303","2,223","2,285","1,657","559","72","0","6,945","6,945","504","692","640","792","1,171","1,086","1,056","762","219","23","0","7,313","7,313","492","681","550","808","1,132","1,137","1,229","895","340","49","0"
"부산광역시 사하구 당리동(2638055000)","23,176","23,176","787","1,981","2,169","2,235","3,121","3,942","4,607","3,027","1,129","176","2","11,248","11,248","388","1,057","1,131","1,204","1,566","1,846","2,110","1,454","457","35","0","11,928","11,928","399","924","1,038","1,031","1,555","2,096","2,497","1,573","672","141","2"
"부산광역시 사하구 하단제1동(2638056100)","20,459","20,459","684","1,441","2,861","2,691","2,727","3,258","3,629","2,244","811","111","2","10,243","10,243","350","731","1,457","1,538","1,471","1,629","1,651","1,049","333","34","0","10,216","10,216","334","710","1,404","1,153","1,256","1,629","1,978","1,195","478","77","2"
"부산광역시 사하구 하단제2동(2638056200)","25,086","25,086","870","1,791","5,134","3,186","3,013","3,892","3,887","2,285","913","111","4","12,775","12,775","488","903","2,939","1,807","1,581","1,891","1,782","984","368","30","2","12,311","12,311","382","888","2,195","1,379","1,432","2,001","2,105","1,301","545","81","2"
"부산광역시 사하구 신평제1동(2638057100)","14,767","14,767","648","960","1,126","1,465","2,016","2,637","3,129","1,958","752","73","3","7,551","7,551","330","504","605","828","1,145","1,417","1,545","886","274","17","0","7,216","7,216","318","456","521","637","871","1,220","1,584","1,072","478","56","3"
"부산광역시 사하구 신평제2동(2638057200)","16,630","16,630","920","1,309","1,626","2,221","2,366","2,917","3,139","1,580","463","87","2","8,287","8,287","469","673","844","1,160","1,227","1,436","1,484","797","172","24","1","8,343","8,343","451","636","782","1,061","1,139","1,481","1,655","783","291","63","1"
"부산광역시 사하구 장림제1동(2638058000)","13,340","13,340","1,020","1,210","1,082","1,854","2,369","2,199","1,938","1,223","401","44","0","6,880","6,880","529","626","597","989","1,268","1,198","955","550","160","8","0","6,460","6,460","491","584","485","865","1,101","1,001","983","673","241","36","0"
"부산광역시 사하구 장림제2동(2638059000)","24,543","24,543","981","2,148","2,398","2,700","3,513","4,426","4,671","2,731","884","88","3","12,316","12,316","496","1,107","1,293","1,472","1,846","2,204","2,224","1,307","348","19","0","12,227","12,227","485","1,041","1,105","1,228","1,667","2,222","2,447","1,424","536","69","3"
"부산광역시 사하구 다대제1동(2638060100)","34,574","34,574","1,509","3,332","3,126","3,017","4,865","6,620","6,538","3,858","1,489","216","4","17,179","17,179","750","1,689","1,750","1,565","2,407","3,314","3,265","1,839","548","51","1","17,395","17,395","759","1,643","1,376","1,452","2,458","3,306","3,273","2,019","941","165","3"
"부산광역시 사하구 다대제2동(2638060200)","24,572","24,572","954","1,958","2,217","2,062","2,999","4,635","5,214","3,146","1,204","177","6","12,027","12,027","489","1,031","1,228","1,127","1,457","2,223","2,556","1,476","401","38","1","12,545","12,545","465","927","989","935","1,542","2,412","2,658","1,670","803","139","5"
"부산광역시 사하구 구평동(2638061000)","12,093","12,093","1,063","1,002","1,025","1,819","2,037","1,907","1,884","1,021","297","38","0","6,163","6,163","570","544","549","900","1,112","957","897","514","112","8","0","5,930","5,930","493","458","476","919","925","950","987","507","185","30","0"
"부산광역시 사하구 감천제1동(2638062000)","15,947","15,947","451","1,102","1,282","1,286","1,892","2,748","3,653","2,472","953","104","4","7,760","7,760","227","537","667","714","1,040","1,331","1,765","1,077","378","24","0","8,187","8,187","224","565","615","572","852","1,417","1,888","1,395","575","80","4"
"부산광역시 사하구 감천제2동(2638063000)","4,855","4,855","60","147","272","309","456","849","1,125","993","566","73","5","2,441","2,441","26","67","153","191","283","502","587","435","185","12","0","2,414","2,414","34","80","119","118","173","347","538","558","381","61","5"
"부산광역시 금정구 (2641000000)","206,588","206,588","7,942","15,330","25,753","20,681","25,428","33,724","38,637","26,189","11,213","1,655","36","100,441","100,441","4,023","7,774","13,796","11,192","12,810","16,316","17,975","11,689","4,443","416","7","106,147","106,147","3,919","7,556","11,957","9,489","12,618","17,408","20,662","14,500","6,770","1,239","29"
"부산광역시 금정구 서제1동(2641051000)","4,007","4,007","26","106","243","312","407","711","1,046","742","366","47","1","2,086","2,086","11","60","135","186","263","415","522","337","143","14","0","1,921","1,921","15","46","108","126","144","296","524","405","223","33","1"
"부산광역시 금정구 서제2동(2641052000)","7,675","7,675","146","384","550","690","823","1,281","1,981","1,307","457","55","1","3,859","3,859","70","199","290","420","472","653","946","618","181","10","0","3,816","3,816","76","185","260","270","351","628","1,035","689","276","45","1"
"부산광역시 금정구 서제3동(2641053000)","9,602","9,602","165","383","678","800","973","1,630","2,478","1,680","748","65","2","4,775","4,775","90","202","366","466","553","870","1,180","728","303","17","0","4,827","4,827","75","181","312","334","420","760","1,298","952","445","48","2"
"부산광역시 금정구 금사회동동(2641055500)","6,679","6,679","128","265","426","576","690","1,072","1,738","1,275","468","40","1","3,463","3,463","68","134","229","328","406","593","893","623","181","8","0","3,216","3,216","60","131","197","248","284","479","845","652","287","32","1"
"부산광역시 금정구 부곡제1동(2641057000)","6,960","6,960","162","325","491","529","791","1,104","1,554","1,356","553","95","0","3,340","3,340","98","172","267","308","451","565","729","551","183","16","0","3,620","3,620","64","153","224","221","340","539","825","805","370","79","0"
"부산광역시 금정구 부곡제2동(2641058000)","16,461","16,461","609","1,330","2,172","1,743","2,125","2,883","2,790","1,858","831","118","2","7,760","7,760","322","677","1,044","905","997","1,359","1,279","805","339","33","0","8,701","8,701","287","653","1,128","838","1,128","1,524","1,511","1,053","492","85","2"
"부산광역시 금정구 부곡제3동(2641059000)","14,452","14,452","637","1,206","1,739","1,599","1,925","2,363","2,525","1,674","648","133","3","6,813","6,813","317","584","854","856","943","1,098","1,133","742","254","31","1","7,639","7,639","320","622","885","743","982","1,265","1,392","932","394","102","2"
"부산광역시 금정구 부곡제4동(2641059100)","11,170","11,170","315","595","1,019","1,090","1,274","1,896","2,380","1,838","681","79","3","5,294","5,294","155","322","535","600","665","889","1,051","807","253","16","1","5,876","5,876","160","273","484","490","609","1,007","1,329","1,031","428","63","2"
"부산광역시 금정구 장전제1동(2641060000)","17,713","17,713","519","1,156","6,310","1,841","1,788","2,014","1,978","1,385","618","101","3","9,339","9,339","260","552","3,645","1,106","951","1,012","927","614","241","31","0","8,374","8,374","259","604","2,665","735","837","1,002","1,051","771","377","70","3"
"부산광역시 금정구 장전제2동(2641061000)","26,266","26,266","2,018","2,688","2,971","3,214","4,422","3,849","3,394","2,406","1,130","172","2","12,583","12,583","1,045","1,440","1,536","1,582","2,118","1,847","1,500","1,000","467","48","0","13,683","13,683","973","1,248","1,435","1,632","2,304","2,002","1,894","1,406","663","124","2"
