reference_year,reference_period,source_admin_code,source_admin_name,source_sido_name,source_sigungu_name,source_eupmyeondong_name,harmonization_status,population_total,population_age_60_plus_exact,population_age_70_plus_exact,population_age_65_plus_status,households_total,one_person_households,one_person_household_share_pct,one_person_age_source_available,one_person_age_60_plus_exact,one_person_age_70_plus_exact,one_person_age_65_plus_status,source_population_file,source_households_file,source_one_person_age_file
2024,2024-12,2814060500,인천광역시 동구 송림3.5동,인천광역시,동구,송림3.5동,requires_2026_07_01_reform_crosswalk,5521,1874,959,not_calculated_source_aggregates_ages_60_to_69,2503,933,37.2753,yes,503,277,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2814061000,인천광역시 동구 송림4동,인천광역시,동구,송림4동,requires_2026_07_01_reform_crosswalk,6025,1422,605,not_calculated_source_aggregates_ages_60_to_69,2517,710,28.2082,yes,232,99,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2814063000,인천광역시 동구 송림6동,인천광역시,동구,송림6동,requires_2026_07_01_reform_crosswalk,5673,1940,1001,not_calculated_source_aggregates_ages_60_to_69,2485,853,34.3260,yes,508,303,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2814064000,인천광역시 동구 금창동,인천광역시,동구,금창동,requires_2026_07_01_reform_crosswalk,2207,1102,634,not_calculated_source_aggregates_ages_60_to_69,1239,662,53.4302,yes,420,259,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2817751000,인천광역시 미추홀구 숭의2동,인천광역시,미추홀구,숭의2동,pre_reform_code_preserved_district_not_reorganized,13511,4364,2083,not_calculated_source_aggregates_ages_60_to_69,6641,2885,43.4423,yes,1410,752,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2817752000,인천광역시 미추홀구 숭의1.3동,인천광역시,미추홀구,숭의1.3동,pre_reform_code_preserved_district_not_reorganized,15501,4078,1828,not_calculated_source_aggregates_ages_60_to_69,7530,3167,42.0584,yes,1230,615,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2817753000,인천광역시 미추홀구 숭의4동,인천광역시,미추홀구,숭의4동,pre_reform_code_preserved_district_not_reorganized,14442,4744,2335,not_calculated_source_aggregates_ages_60_to_69,7140,3133,43.8796,yes,1559,821,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2817754000,인천광역시 미추홀구 용현1.4동,인천광역시,미추홀구,용현1.4동,pre_reform_code_preserved_district_not_reorganized,17109,5625,2936,not_calculated_source_aggregates_ages_60_to_69,11020,7403,67.1779,yes,1922,1011,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2817755000,인천광역시 미추홀구 용현2동,인천광역시,미추홀구,용현2동,pre_reform_code_preserved_district_not_reorganized,22716,5578,2704,not_calculated_source_aggregates_ages_60_to_69,10369,3975,38.3354,yes,1449,805,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2817756000,인천광역시 미추홀구 용현3동,인천광역시,미추홀구,용현3동,pre_reform_code_preserved_district_not_reorganized,6883,2857,1480,not_calculated_source_aggregates_ages_60_to_69,4179,2500,59.8229,yes,1183,593,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2817757000,인천광역시 미추홀구 용현5동,인천광역시,미추홀구,용현5동,pre_reform_code_preserved_district_not_reorganized,45008,11097,4709,not_calculated_source_aggregates_ages_60_to_69,19783,7364,37.2239,yes,2508,1224,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2817758000,인천광역시 미추홀구 학익1동,인천광역시,미추홀구,학익1동,pre_reform_code_preserved_district_not_reorganized,35809,8475,3625,not_calculated_source_aggregates_ages_60_to_69,14891,4718,31.6836,yes,1719,874,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2817759000,인천광역시 미추홀구 학익2동,인천광역시,미추홀구,학익2동,pre_reform_code_preserved_district_not_reorganized,17160,5804,2820,not_calculated_source_aggregates_ages_60_to_69,7990,3119,39.0363,yes,1535,881,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2817760000,인천광역시 미추홀구 도화1동,인천광역시,미추홀구,도화1동,pre_reform_code_preserved_district_not_reorganized,20769,6167,2942,not_calculated_source_aggregates_ages_60_to_69,10336,4579,44.3015,yes,1931,1006,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2817761000,인천광역시 미추홀구 도화2.3동,인천광역시,미추홀구,도화2.3동,pre_reform_code_preserved_district_not_reorganized,30876,8044,3379,not_calculated_source_aggregates_ages_60_to_69,13938,5275,37.8462,yes,2037,957,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2817762000,인천광역시 미추홀구 주안1동,인천광역시,미추홀구,주안1동,pre_reform_code_preserved_district_not_reorganized,19724,4217,1594,not_calculated_source_aggregates_ages_60_to_69,11940,7410,62.0603,yes,1429,523,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2817763000,인천광역시 미추홀구 주안2동,인천광역시,미추홀구,주안2동,pre_reform_code_preserved_district_not_reorganized,21897,6671,3145,not_calculated_source_aggregates_ages_60_to_69,10846,4609,42.4949,yes,2047,1038,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2817764000,인천광역시 미추홀구 주안3동,인천광역시,미추홀구,주안3동,pre_reform_code_preserved_district_not_reorganized,12271,3617,1764,not_calculated_source_aggregates_ages_60_to_69,6180,2787,45.0971,yes,1171,584,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2817765000,인천광역시 미추홀구 주안4동,인천광역시,미추홀구,주안4동,pre_reform_code_preserved_district_not_reorganized,19816,6115,2939,not_calculated_source_aggregates_ages_60_to_69,9619,4022,41.8131,yes,1872,938,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2817766000,인천광역시 미추홀구 주안5동,인천광역시,미추홀구,주안5동,pre_reform_code_preserved_district_not_reorganized,19561,6107,2781,not_calculated_source_aggregates_ages_60_to_69,10086,4752,47.1148,yes,1892,964,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2817767000,인천광역시 미추홀구 주안6동,인천광역시,미추홀구,주안6동,pre_reform_code_preserved_district_not_reorganized,20592,5777,2615,not_calculated_source_aggregates_ages_60_to_69,9892,4265,43.1156,yes,1625,829,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2817768000,인천광역시 미추홀구 주안7동,인천광역시,미추홀구,주안7동,pre_reform_code_preserved_district_not_reorganized,12014,4668,2247,not_calculated_source_aggregates_ages_60_to_69,6068,2696,44.4298,yes,1461,732,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2817769000,인천광역시 미추홀구 주안8동,인천광역시,미추홀구,주안8동,pre_reform_code_preserved_district_not_reorganized,18921,6294,2764,not_calculated_source_aggregates_ages_60_to_69,8851,3449,38.9673,yes,1715,834,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2817770000,인천광역시 미추홀구 관교동,인천광역시,미추홀구,관교동,pre_reform_code_preserved_district_not_reorganized,13941,4765,2128,not_calculated_source_aggregates_ages_60_to_69,6168,2157,34.9708,yes,990,500,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2817771000,인천광역시 미추홀구 문학동,인천광역시,미추홀구,문학동,pre_reform_code_preserved_district_not_reorganized,13753,3354,1411,not_calculated_source_aggregates_ages_60_to_69,7608,4252,55.8885,yes,1215,471,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2818563000,인천광역시 연수구 옥련1동,인천광역시,연수구,옥련1동,pre_reform_code_preserved_district_not_reorganized,17176,5388,2387,not_calculated_source_aggregates_ages_60_to_69,7758,2840,36.6074,yes,1373,718,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2818564000,인천광역시 연수구 옥련2동,인천광역시,연수구,옥련2동,pre_reform_code_preserved_district_not_reorganized,19279,5373,2165,not_calculated_source_aggregates_ages_60_to_69,7888,2279,28.8920,yes,1002,483,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2818575000,인천광역시 연수구 선학동,인천광역시,연수구,선학동,pre_reform_code_preserved_district_not_reorganized,17739,5900,2390,not_calculated_source_aggregates_ages_60_to_69,8641,3791,43.8722,yes,1626,819,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2818576100,인천광역시 연수구 연수1동,인천광역시,연수구,연수1동,pre_reform_code_preserved_district_not_reorganized,16682,5106,1995,not_calculated_source_aggregates_ages_60_to_69,8708,4490,51.5618,yes,1358,569,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2818576200,인천광역시 연수구 연수2동,인천광역시,연수구,연수2동,pre_reform_code_preserved_district_not_reorganized,19405,5580,2217,not_calculated_source_aggregates_ages_60_to_69,9621,4442,46.1698,yes,1685,868,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2818576300,인천광역시 연수구 연수3동,인천광역시,연수구,연수3동,pre_reform_code_preserved_district_not_reorganized,14680,5228,2243,not_calculated_source_aggregates_ages_60_to_69,7125,3063,42.9895,yes,1692,950,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2818576600,인천광역시 연수구 청학동,인천광역시,연수구,청학동,pre_reform_code_preserved_district_not_reorganized,22425,7814,3237,not_calculated_source_aggregates_ages_60_to_69,11989,6151,51.3054,yes,2564,1177,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2818578000,인천광역시 연수구 동춘1동,인천광역시,연수구,동춘1동,pre_reform_code_preserved_district_not_reorganized,25772,5817,1880,not_calculated_source_aggregates_ages_60_to_69,9621,1881,19.5510,yes,731,316,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2818579000,인천광역시 연수구 동춘2동,인천광역시,연수구,동춘2동,pre_reform_code_preserved_district_not_reorganized,16918,4425,1608,not_calculated_source_aggregates_ages_60_to_69,6845,1747,25.5223,yes,653,348,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2818579500,인천광역시 연수구 동춘3동,인천광역시,연수구,동춘3동,pre_reform_code_preserved_district_not_reorganized,17773,4143,1623,not_calculated_source_aggregates_ages_60_to_69,5769,625,10.8338,yes,366,202,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2818582000,인천광역시 연수구 송도1동,인천광역시,연수구,송도1동,pre_reform_code_preserved_district_not_reorganized,37472,6804,2341,not_calculated_source_aggregates_ages_60_to_69,15552,5828,37.4743,yes,606,263,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2818583000,인천광역시 연수구 송도2동,인천광역시,연수구,송도2동,pre_reform_code_preserved_district_not_reorganized,37126,4547,1395,not_calculated_source_aggregates_ages_60_to_69,12290,1821,14.8169,yes,422,171,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2818584000,인천광역시 연수구 송도3동,인천광역시,연수구,송도3동,pre_reform_code_preserved_district_not_reorganized,48560,5935,1906,not_calculated_source_aggregates_ages_60_to_69,19166,5826,30.3976,yes,612,240,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2818585000,인천광역시 연수구 송도4동,인천광역시,연수구,송도4동,pre_reform_code_preserved_district_not_reorganized,42733,4627,1335,not_calculated_source_aggregates_ages_60_to_69,15554,3366,21.6407,yes,458,159,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2818586000,인천광역시 연수구 송도5동,인천광역시,연수구,송도5동,pre_reform_code_preserved_district_not_reorganized,46473,5504,1484,not_calculated_source_aggregates_ages_60_to_69,17413,3657,21.0016,yes,587,143,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
2024,2024-12,2820051000,인천광역시 남동구 구월1동,인천광역시,남동구,구월1동,pre_reform_code_preserved_district_not_reorganized,30846,7678,3070,not_calculated_source_aggregates_ages_60_to_69,13932,5444,39.0755,yes,2009,957,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202412.csv,jumin_households_size_202412.csv,jumin_one_person_age_202412.csv
