facility_id,facility_name,district,legal_dong,address,category_major,category_detail,facility_form,road_name_normalized,road_building_main,road_building_sub,matched_pnu,juso_current_district,juso_legal_dong,juso_admin_dong_code,juso_admin_dong_name,geocode_status,geocode_method,match_confidence,matched_juso_building_count,matched_vworld_polygon_count,source_latitude,source_longitude,geocoded_latitude,geocoded_longitude,best_latitude,best_longitude,coordinate_source,privacy_scope,requires_public_export_policy_review
fac_4c419b7cfb864087,아가페재가노인복지센터,동구,,"인천광역시 동구 송림로 24, 3층 304호",노인복지,방문목욕 | 방문요양,재가복지,송림로,24,0,2812510600100330002,제물포구,금곡동,2812568000,금창동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.47324429,126.63784196,37.47324429,126.63784196,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4c45943d83d46234,미추홀구노인주간보호센터,미추홀구,학익동,"인천광역시 미추홀구 매소홀로 372, 3층 (학익동)",노인복지,재가장기요양기관 주야간보호 | 주야간보호,장기요양기관 | 재가복지,매소홀로,372,0,2817710300106890001,미추홀구,학익동,2817758000,학익1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.44023652,126.66321997,37.44023652,126.66321997,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4c5bbcc6f3cb2fae,행복복지용구,부평구,부개동,"인천광역시 부평구 항동로7번길 39, 지층 (부개동)",노인복지,복지용구 | 재가노인복지시설 복지용구,장기요양기관 | 재가복지,항동로7번길,39,0,2823710700102570018,부평구,부개동,2823765000,부개1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.48503243,126.73780138,37.48503243,126.73780138,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4c5e1c636775e1be,함께하는노인복지센터,계양구,작전동,"인천광역시 계양구 계양대로 85 B01호 (작전동, 운정빌딩)",노인복지,재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관,계양대로,85,0,2824510300108640030,계양구,작전동,2824562200,작전2동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.53145299,126.72221302,37.53145299,126.72221302,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4c5f669bb3d83e1e,천사노인주간보호센터,남동구,구월동,"인천광역시 남동구 호구포로 752, 4,5층(구월동, 조현빌딩)",노인복지,재가장기요양기관 방문요양 | 재가장기요양기관 주야간보호 | 주야간보호,장기요양기관 | 재가복지,호구포로,752,0,2820010100112850010,남동구,구월동,2820052200,구월4동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.44941329,126.71901364,37.44941329,126.71901364,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4c850ec90a9663fc,꿈이자라는,서구,가좌동,"인천광역시 서구 건지로318번안길 17, 2층 및 3층 일부 302호(가좌동)",아동·돌봄,지역아동센터,이용,건지로318번안길,17,0,2827511000101860006,서해구,가좌동,2827560000,가좌3동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.49625399,126.67908711,37.49625399,126.67908711,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4c8c3d0b340f8f0d,연수돌봄재가복지센터,연수구,,인천광역시 연수구 능허대로79번길30 종합상가2층215호,노인복지,방문요양,재가복지,능허대로79번길,30,0,2818510100106260000,연수구,옥련동,2818564000,옥련2동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,20,76,,,37.42389406,126.64342563,37.42389406,126.64342563,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4ca95b5daa569c4c,종군재가복지센터,강화군,강화읍,인천광역시 강화군 강화읍 강화대로 217,노인복지,방문목욕 | 방문요양,재가복지,강화대로,217,0,2871025025105190002,강화군,강화읍,2871025000,강화읍,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.73994285,126.50471492,37.73994285,126.50471492,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4cadaa6b6c6a70cb,봄뜰재가복지센터,남동구,간석동,인천광역시 남동구 경인로626번길 53 1층1호 (간석동),노인복지,재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관,경인로626번길,53,0,2820010200102800017,남동구,간석동,2820053000,간석1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.46351996,126.7075185,37.46351996,126.7075185,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4cc50c4090c57f33,예손재가장기요양방문센터,강화군,교동면,인천광역시 강화군 교동면 읍내리 180번지 5호,노인복지,재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관,,,,,,,,,road_not_parsed,,none,0,0,,,,,,,none,private_analysis_only,true
fac_4cd28911a51a41ce,송도숲요양원,연수구,청학동,인천광역시 연수구 청솔로158 (청학동),노인복지,노인요양시설 | 노인요양시설(개정법),의료복지 | 장기요양기관,청솔로,158,0,2818510400100030000,연수구,청학동,2818576600,청학동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,4,,,37.43391181,126.65867689,37.43391181,126.65867689,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4ce1038516d36efb,한결소래빌리지,남동구,논현동,인천광역시 남동구 앵고개로 944 (논현동),노인복지,노인요양시설 | 노인요양시설(개정법),의료복지 | 장기요양기관,앵고개로,944,0,2820011000106720004,남동구,논현동,2820069000,논현1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.40245788,126.73542784,37.40245788,126.73542784,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4ce9ce7249038848,은빛사랑재활주간보호센터,남동구,구월동,"인천광역시 남동구 구월남로 126 301호 (구월동, 동우메트로피아)",노인복지,재가노인복지시설 방문간호 | 재가노인복지시설 방문요양 | 재가노인복지시설 주야간보호,장기요양기관,구월남로,126,0,2820010100111320014,남동구,구월동,2820052100,구월3동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.45296515,126.70348914,37.45296515,126.70348914,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4cf5e4161f1a8dd3,고은손복지용구,부평구,부개동,"인천광역시 부평구 충선로209번길 13, 807호 (부개동)",노인복지,복지용구,재가복지,충선로209번길,13,0,2823710500104600003,부평구,삼산동,2823764800,삼산2동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.50788338,126.73561068,37.50788338,126.73561068,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4d003ccc5417067b,부평어르신요양원,부평구,삼산동,"인천광역시 부평구 체육관로 20, 5,10층 (삼산동)",노인복지,노인요양시설 | 노인요양시설(개정법),의료복지 | 장기요양기관,체육관로,20,0,2823710500104620004,부평구,삼산동,2823764800,삼산2동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.50836822,126.73395873,37.50836822,126.73395873,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4d01fcf0a1921b33,해내기주간보호센터,연수구,동춘동,인천광역시 연수구 앵고개로 130(동춘동 산29-1),장애인복지,장애인 지역사회 재활시설,장애인 지역사회 재활시설,앵고개로,130,0,2818510500107780001,연수구,동춘동,2818578000,동춘1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,5,3,37.412465,126.661116,37.41218566,126.659052,37.412465,126.661116,source_dataset_coordinate,private_analysis_only,true
fac_4d0c314eaa621aa9,미추홀구 구립 치매전담형 주간보호센터 미추홀돌봄의집,미추홀구,숭의동,"인천광역시 미추홀구 경인로34번길 20, 6~7층 (숭의동)",노인복지,재가노인복지시설 주야간보호 | 주야간보호 | 주야간보호내치매전담1실 | 주야간보호내치매전담2실 | 주야간보호내치매전담3실,장기요양기관 | 재가복지,경인로34번길,20,0,2817710100101900004,미추홀구,숭의동,2817751000,숭의2동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.46310654,126.64727739,37.46310654,126.64727739,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4d1e0e0f9cb2ec3f,e행복나눔요양기관,남동구,만수동,"인천광역시 남동구 백범로 132, 3층 306호(만수프라자, 만수동)",노인복지,방문목욕 | 방문요양,재가복지,백범로,132,0,2820010300100390000,남동구,만수동,2820058100,만수4동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.45563551,126.7327359,37.45563551,126.7327359,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4d1e7a7a39f2258f,수정노인복지센터,미추홀구,주안동,"인천광역시 미추홀구 인주대로 405-1, 2층 (주안동)",노인복지,재가노인복지시설,,인주대로,405,1,2817710500114690017,미추홀구,주안동,2817765000,주안4동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,37.45152778,126.6817304,37.45157518,126.68174465,37.45152778,126.6817304,source_dataset_coordinate,private_analysis_only,true
fac_4d3af4e614dd4be7,코끼리요양원,남동구,장수동,인천광역시 남동구 수현로14번길 13-26 (장수동),노인복지,노인요양시설 | 노인요양시설(개정법),의료복지 | 장기요양기관,수현로14번길,13,26,2820010400103720001,남동구,장수동,2820065000,장수서창동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.46451896,126.7497942,37.46451896,126.7497942,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4d689a0aebe38099,사랑주간보호센터,미추홀구,주안동,"인천광역시 미추홀구 주안동로 39-1, 102동 202호 (주안동, 트인자리애)",노인복지,방문요양 | 재가장기요양기관 방문요양 | 재가장기요양기관 주야간보호 | 주야간보호,장기요양기관 | 재가복지,주안동로,39,1,2817710500100750008,미추홀구,주안동,2817762000,주안1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,2,,,37.46178782,126.68545804,37.46178782,126.68545804,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4d8e61108f2f001e,효마당복지센터,계양구,계산동,인천광역시 계양구 계산천동로 7번길 10 (계산동),노인복지,방문목욕 | 방문요양 | 복지용구 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양 | 재가장기요양기관 복지용구,장기요양기관 | 재가복지,계산천동로7번길,10,0,2824510200109570000,계양구,계산동,2824561100,계산1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.53981846,126.72354798,37.53981846,126.72354798,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4da4bfb1270984dd,시온재가노인복지센터,계양구,계산동,"인천광역시 계양구 경명대로 1115, 602호 (계산동, 인평프라자)",노인복지,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,경명대로,1115,0,2824510200109180006,계양구,계산동,2824561200,계산2동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,3,1,,,37.54353926,126.73094911,37.54353926,126.73094911,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4da6966dec7014dc,새봄방문요양센터,부평구,부개동,"인천광역시 부평구 수변로64번길 8-7, 1층 102호 (부개동)",노인복지,방문요양 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,수변로64번길,8,7,2823710700104900010,부평구,부개동,2823766000,부개2동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.49193277,126.74128649,37.49193277,126.74128649,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4dc74c830ed401af,인천행복한돌봄계양,계양구,작전1동,"인천광역시 계양구 봉오대로 698번길 11, 2~3층 (작전1동 870-62)",아동·돌봄,지역아동센터,이용,봉오대로698번길,11,0,2824510300108700062,계양구,작전동,2824562100,작전1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.52887318,126.72643632,37.52887318,126.72643632,juso_pnu_vworld_representative_point,private_analysis_only,true
